state,age_grp,wk,total_resp,mild_hes,hes,strong_hes
MS,40-54,28,49662.629,56855.49799999999,56855.49799999999,40500.501
MS,40-54,29,37795.042,55365.553,55365.553,26328.312
MS,40-54,30,51390.023,43493.868,43493.868,21357.3
MS,40-54,31,32580.801000000003,54758.075,54758.075,28326.382
MS,40-54,32,36503.494000000006,40839.853,40839.853,22173.208
MS,55-64,22,31588.101,31910.456,31910.456,17435.127
MS,55-64,23,20159.212,25298.527000000002,25298.527000000002,9650.78
MS,55-64,24,40293.967,32761.073,32761.073,14911.089
MS,55-64,25,29336.118000000002,28613.786999999997,28613.786999999997,11008.56
MS,55-64,26,34275.272999999994,35596.768,35596.768,16003.344
MS,55-64,27,23758.984,44133.346,44133.346,7047.019
MS,55-64,28,25515.101,11915.451000000001,11915.451000000001,4827.489
MS,55-64,29,13919.954999999998,11391.157,11391.157,7957.633
MS,55-64,30,30751.589,15120.559000000001,15120.559000000001,11911.59
MS,55-64,31,8219.534999999998,19133.328,19133.328,10021.171
MS,55-64,32,13358.017,40564.47,40564.47,21960.021
MS,65+,22,32112.707,31984.591,31984.591,17064.299
MS,65+,23,20159.212,19679.733,19679.733,9918.157
MS,65+,24,32960.477999999996,23881.042999999998,23881.042999999998,17474.283
MS,65+,25,26012.381999999998,29206.778,29206.778,22046.965
MS,65+,26,18618.087,11539.612000000001,11539.612000000001,7774.569
MS,65+,27,20049.173000000003,18696.672,18696.672,9341.333
MS,65+,28,32500.058,19080.023,19080.023,9837.788
MS,65+,29,16812.572,17277.996,17277.996,11791.087
MS,65+,30,21975.107,14018.533000000001,14018.533000000001,5059.77
MS,65+,31,17773.332,16260.716,16260.716,13737.632
MS,65+,32,33831.642,35612.077000000005,35612.077000000005,18707.23
MO,18-24,22,32019.615,80576.16399999999,80576.16399999999,34189.09
MO,18-24,23,56339.601,40388.26,40388.26,26469.381
MO,18-24,24,52822.243,55712.136,55712.136,5684.863
MO,18-24,25,49940.139,44180.112,44180.112,23284.089
MO,18-24,26,69593.783,55745.991,55745.991,18014.036
MO,18-24,27,57821.112,42744.840000000004,42744.840000000004,8676.652
MO,18-24,28,50950.328,38212.992,38212.992,23553.878
MO,18-24,29,41860.778999999995,53647.247,53647.247,28446.236
MO,18-24,30,53561.09,34596.015,34596.015,23914.159
MO,18-24,31,73679.349,73967.558,73967.558,16330.031
MO,18-24,32,67088.952,59043.319,59043.319,36140.881
MO,25-39,22,55376.693,112396.758,112396.758,50323.428
MO,25-39,23,46092.004,62649.844,62649.844,27482.757
MO,25-39,24,63166.263,96528.556,96528.556,36424.501
MO,25-39,25,63670.302,75325.01699999999,75325.01699999999,30651.178
MO,25-39,26,64616.321,63644.224,63644.224,27476.879
MO,25-39,27,51118.712,61954.674999999996,61954.674999999996,42989.861
MO,25-39,28,59455.376000000004,64779.007,64779.007,33116.618
MO,25-39,29,35364.042,46189.843,46189.843,23412.128
MO,25-39,30,64312.231,75402.56700000001,75402.56700000001,49933.743
MO,25-39,31,74090.283,65390.227999999996,65390.227999999996,50575.736
MO,25-39,32,61473.329000000005,75770.699,75770.699,42824.719
MO,40-54,22,33795.763000000006,59490.742,59490.742,23911.161
MO,40-54,23,32984.727,63269.543000000005,63269.543000000005,34275.673
MO,40-54,24,26221.373999999996,63295.645000000004,63295.645000000004,32057.138
MO,40-54,25,25499.646,63282.632,63282.632,37946.992
MO,40-54,26,26066.912,54865.803,54865.803,26531.774
MO,40-54,27,39557.697,68725.071,68725.071,29912.716
MO,40-54,28,24620.879,50068.319,50068.319,34471.69
MO,40-54,29,34721.566,43186.433,43186.433,28930.068
MO,40-54,30,22135.015,44301.824,44301.824,29029.345
MO,40-54,31,37409.767,46660.2,46660.2,24806.919
MO,40-54,32,36192.043,63139.52100000001,63139.52100000001,40835.319
MO,55-64,22,29494.935,47144.629,47144.629,15148.414
MO,55-64,23,28079.244,36273.53,36273.53,19803.899
MO,55-64,24,13128.678999999998,42494.64200000001,42494.64200000001,19154.169
MO,55-64,25,23671.569,46603.921,46603.921,21805.332
MO,55-64,26,12459.525000000001,26239.028,26239.028,12789.932
MO,55-64,27,26209.299,44036.391,44036.391,16449.92
MO,55-64,28,29520.405000000002,45764.276000000005,45764.276000000005,32842.802
MO,55-64,29,17430.811,25360.607,25360.607,11851.94
MO,55-64,30,30168.602,32419.750999999997,32419.750999999997,10124.937
MO,55-64,31,10460.015,30854.059999999998,30854.059999999998,14631.355
MO,55-64,32,23373.651,49795.200000000004,49795.200000000004,34253.16
MO,65+,22,18212.595,55851.686,55851.686,20719.693
MO,65+,23,15006.628,19338.617,19338.617,9034.049
MO,65+,24,15403.047000000002,37940.718,37940.718,15946.852
MO,65+,25,12116.985,23350.22,23350.22,10255.877
MO,65+,26,17938.221,19790.305,19790.305,9956.645
MO,65+,27,24457.849,31295.076,31295.076,15221.575
MO,65+,28,20169.701,32968.613,32968.613,26111.513
MO,65+,29,7561.989,14051.736,14051.736,10320.034
MO,65+,30,22805.689,11529.226,11529.226,10598.838
MO,65+,31,7330.842,23217.769,23217.769,8638.389
MO,65+,32,16338.718,21995.817000000003,21995.817000000003,16983.15
MT,18-24,22,12746.021,13827.192,13827.192,10882.82
MT,18-24,23,11631.037,11940.513,11940.513,3872.453
MT,18-24,24,9579.142,13551.069,13551.069,8536.376
MT,18-24,25,14007.513,13661.75,13661.75,3865.86
MT,18-24,26,10830.353,8510.472,8510.472,5606.409
MT,18-24,27,10941.277,8466.105,8466.105,498.689
MT,18-24,28,10816.764,7580.339,7580.339,5563.804
MT,18-24,29,15554.904,2349.251,2349.251,0.0
MT,18-24,30,16212.077,1913.408,1913.408,1913.408
MT,18-24,31,11944.682,9626.126,9626.126,6087.393
MT,18-24,32,13644.75,12848.071,12848.071,4518.83
MT,25-39,22,14642.288,25729.028,25729.028,13614.251
MT,25-39,23,15205.518,15307.092,15307.092,10011.93
MT,25-39,24,15833.251,15995.607,15995.607,11591.37
MT,25-39,25,14152.298,17146.904000000002,17146.904000000002,8854.331
MT,25-39,26,14003.995,20105.512000000002,20105.512000000002,9238.225
MT,25-39,27,14251.131,22958.468999999997,22958.468999999997,12056.489
MT,25-39,28,18273.649,21336.274,21336.274,12314.216
MT,25-39,29,15309.920999999998,13663.652999999998,13663.652999999998,8944.139
MT,25-39,30,15222.23,33478.561,33478.561,22626.034
MT,25-39,31,14051.947,21625.201,21625.201,14704.642
MT,25-39,32,5322.107,19973.587,19973.587,10047.239
MT,40-54,22,9126.252,14751.503,14751.503,6284.906
MT,40-54,23,8834.863,13460.87,13460.87,7906.02
MT,40-54,24,15502.413,17697.857,17697.857,9743.251
MT,40-54,25,3903.962,12908.461,12908.461,5850.991
MT,40-54,26,8537.127999999999,12187.403,12187.403,6103.076
MT,40-54,27,8223.511999999999,14526.565,14526.565,9187.422
MT,40-54,28,19638.114999999998,17122.912,17122.912,14058.173
MT,40-54,29,2750.803,10148.687,10148.687,4972.053
MT,40-54,30,1057.674,9739.838,9739.838,5716.231
MT,40-54,31,13021.152999999998,15850.567,15850.567,8093.059
MT,40-54,32,2751.788,18825.06,18825.06,6761.164
MT,55-64,22,7876.972,11955.061000000002,11955.061000000002,5376.751
MT,55-64,23,3410.349,9934.808,9934.808,6233.433
MT,55-64,24,4218.692999999999,12921.61,12921.61,7214.346
MT,55-64,25,1101.0529999999999,7660.575999999999,7660.575999999999,4982.302
MT,55-64,26,6400.934,11104.589,11104.589,5612.897
MT,55-64,27,5309.844,8223.947,8223.947,5103.737
MT,55-64,28,2355.353,9494.203000000001,9494.203000000001,4058.501
MT,55-64,29,6559.081,5791.332,5791.332,3412.846
MT,55-64,30,3824.934,11937.689999999999,11937.689999999999,7977.038
MT,55-64,31,4446.349,10707.072,10707.072,4276.94
MT,55-64,32,-575.2059999999999,8730.17,8730.17,3754.993
MT,65+,22,2797.638,10312.997,10312.997,3029.676
MT,65+,23,2241.855,7960.280000000001,7960.280000000001,3938.616
MT,65+,24,8846.743,11602.022,11602.022,8203.013
MT,65+,25,1404.751,4180.5650000000005,4180.5650000000005,1312.06
MT,65+,26,2917.4669999999996,5685.123,5685.123,2129.286
MT,65+,27,7443.239,10670.057,10670.057,3193.785
MT,65+,28,5485.706,10636.743999999999,10636.743999999999,4292.446
MT,65+,29,378.41899999999987,14173.094000000001,14173.094000000001,4014.011
MT,65+,30,3141.078,9449.991,9449.991,4950.109
MT,65+,31,6043.501,7877.247,7877.247,6596.108
MT,65+,32,651.7940000000001,7613.334000000001,7613.334000000001,4479.515
NE,18-24,22,4177.334999999999,8617.421,8617.421,5238.926
NE,18-24,23,18057.208,23347.945,23347.945,16172.556
NE,18-24,24,22877.178,13209.224,13209.224,13209.224
NE,18-24,25,19457.336,17538.514000000003,17538.514000000003,12885.11
NE,18-24,26,22951.235,19432.322,19432.322,9912.883
NE,18-24,27,15107.018,13271.041000000001,13271.041000000001,7088.428
NE,18-24,28,23038.924,22772.989,22772.989,14242.292
NE,18-24,29,17941.179,17157.263,17157.263,8388.716
NE,18-24,30,19080.001,7854.247,7854.247,0.0
NE,18-24,31,14785.397,6569.98,6569.98,0.0
NE,18-24,32,22958.053,9039.249,9039.249,6757.407
NE,25-39,22,15256.753,24161.117,24161.117,11640.373
NE,25-39,23,21720.689,27682.546000000002,27682.546000000002,8857.342
NE,25-39,24,23965.831000000002,25050.447,25050.447,10013.167
NE,25-39,25,18194.705,22298.841,22298.841,11346.186
NE,25-39,26,22496.645,28584.928,28584.928,17387.27
NE,25-39,27,9917.378,27564.620000000003,27564.620000000003,15450.081
NE,25-39,28,21694.977,15727.577,15727.577,12451.239
NE,25-39,29,20278.458,14386.294999999998,14386.294999999998,8357.96
NE,25-39,30,17051.767,19289.056,19289.056,11433.67
NE,25-39,31,17282.085,17393.911,17393.911,8660.823
NE,25-39,32,25488.258,16735.436,16735.436,9575.27
NE,40-54,22,17740.898,15139.008,15139.008,7127.983
NE,40-54,23,12637.377,17107.722999999998,17107.722999999998,7272.208
NE,40-54,24,7867.955,15493.279999999999,15493.279999999999,6324.726
NE,40-54,25,9292.835000000001,15680.159,15680.159,8754.717
NE,40-54,26,10786.224999999999,12312.95,12312.95,5793.19
NE,40-54,27,9530.309000000001,18789.324,18789.324,10305.682
NE,40-54,28,10851.77,21623.093,21623.093,14471.569
NE,40-54,29,7600.520999999999,11901.630000000001,11901.630000000001,7260.518
NE,40-54,30,8178.613,13469.119,13469.119,8503.529
NE,40-54,31,11324.299,11423.976,11423.976,6404.653
NE,40-54,32,12176.445,15628.208999999999,15628.208999999999,6609.408
NE,55-64,22,7378.563999999999,14921.109,14921.109,10012.509
NE,55-64,23,11821.134,17729.088,17729.088,6673.706
NE,55-64,24,12665.565999999999,16946.453,16946.453,12415.309
NE,55-64,25,4505.835,9422.328,9422.328,3966.845
NE,55-64,26,5503.025000000001,12338.196,12338.196,7943.618
NE,55-64,27,4288.204000000001,10704.100999999999,10704.100999999999,5747.547
NE,55-64,28,5945.769,8084.032999999999,8084.032999999999,5630.507
NE,55-64,29,7757.885,11998.957,11998.957,5402.04
NE,55-64,30,6327.583,9662.383,9662.383,4315.327
NE,55-64,31,11728.181,5489.655000000001,5489.655000000001,3641.195
NE,55-64,32,6830.4220000000005,13100.411,13100.411,8731.086
NE,65+,22,16079.167999999998,21816.965,21816.965,19026.876
NE,65+,23,3144.4489999999996,11655.184,11655.184,5269.168
NE,65+,24,5152.35,6075.146000000001,6075.146000000001,2370.567
NE,65+,25,3422.2340000000004,8625.255,8625.255,3697.555
NE,65+,26,-112.61899999999991,9000.389,9000.389,4394.684
NE,65+,27,2644.4139999999998,9325.313,9325.313,6102.061
NE,65+,28,3958.849,8424.923999999999,8424.923999999999,4979.84
NE,65+,29,3513.572000000001,11254.637999999999,11254.637999999999,7870.32
NE,65+,30,2024.048,7129.662,7129.662,4029.76
NE,65+,31,338.1300000000001,9853.866,9853.866,5782.642
NE,65+,32,3064.9710000000005,11734.277,11734.277,8968.775
NV,18-24,22,28806.127,21007.224000000002,21007.224000000002,6000.193
NV,18-24,23,25734.089,7028.073,7028.073,7028.073
NV,18-24,24,27595.256,23017.477,23017.477,3175.85
NV,18-24,25,27170.692,8175.543,8175.543,2812.261
NV,18-24,26,33876.261,21824.494,21824.494,11199.873
NV,18-24,27,22397.343,11342.839,11342.839,6997.26
NV,18-24,28,35840.216,19932.506999999998,19932.506999999998,13643.596
NV,18-24,29,33161.192,11236.717,11236.717,11236.717
NV,18-24,30,35383.501,22552.612,22552.612,17898.713
NV,18-24,31,26918.186,21222.417999999998,21222.417999999998,10168.755
NV,18-24,32,32817.602,25160.435,25160.435,11246.744
NV,25-39,22,35785.719,42426.593,42426.593,19036.95
NV,25-39,23,35705.28599999999,73189.859,73189.859,22362.428
NV,25-39,24,22000.907000000003,34148.372,34148.372,15590.575
NV,25-39,25,24543.269,41983.513,41983.513,21799.048
NV,25-39,26,33654.761999999995,46076.811,46076.811,28872.903
NV,25-39,27,45733.349,44691.255000000005,44691.255000000005,18557.033
NV,25-39,28,37631.224,30237.849000000002,30237.849000000002,14643.081
NV,25-39,29,28459.42,36300.224,36300.224,18458.1
NV,25-39,30,39247.477999999996,20146.509,20146.509,12318.166
NV,25-39,31,37335.411,47781.341,47781.341,17451.935
NV,25-39,32,34421.89,35952.292,35952.292,27098.729
NV,40-54,22,35630.087,29364.083,29364.083,17876.162
NV,40-54,23,30854.738,29570.307,29570.307,15827.81
NV,40-54,24,24996.084,31253.501,31253.501,16351.44
NV,40-54,25,28518.685,23988.07,23988.07,9507.401
NV,40-54,26,25948.475,29644.739,29644.739,12983.564
NV,40-54,27,42859.234,28514.587,28514.587,16308.134
NV,40-54,28,33494.387,35495.523,35495.523,24799.183
NV,40-54,29,27275.277,19920.083,19920.083,10648.544
NV,40-54,30,31678.525,13786.728000000001,13786.728000000001,9845.655
NV,40-54,31,27215.815,18992.638,18992.638,11117.512
NV,40-54,32,19789.876,20220.37,20220.37,11741.353
NV,55-64,22,22230.732,14667.685,14667.685,6250.286
NV,55-64,23,19236.277000000002,18666.089,18666.089,10198.998
NV,55-64,24,5658.481000000001,19519.095,19519.095,8400.758
NV,55-64,25,12251.792000000001,19337.711,19337.711,11130.705
NV,55-64,26,16276.56,22050.926,22050.926,7681.377
NV,55-64,27,16650.52,20480.760000000002,20480.760000000002,9438.212
NV,55-64,28,14902.25,16208.317,16208.317,8960.02
NV,55-64,29,20602.095,15578.023000000001,15578.023000000001,10262.349
NV,55-64,30,11385.765999999998,23144.211000000003,23144.211000000003,8980.629
NV,55-64,31,21314.790999999997,12436.026,12436.026,10561.972
NV,55-64,32,6270.750000000001,10604.951000000001,10604.951000000001,7751.701
NV,65+,22,14418.679999999998,28173.432999999997,28173.432999999997,19244.779
NV,65+,23,19413.994,9622.009,9622.009,3486.746
NV,65+,24,-3765.277,17863.552,17863.552,7269.61
NV,65+,25,1978.233,13027.556,13027.556,6180.328
NV,65+,26,13845.455,11308.785,11308.785,4584.962
NV,65+,27,7673.273999999999,14545.875,14545.875,7255.175
NV,65+,28,16149.278,13109.047999999999,13109.047999999999,6573.768
NV,65+,29,6043.130000000001,14830.812,14830.812,13179.123
NV,65+,30,10802.344,5607.379,5607.379,3389.692
NV,65+,31,4106.1230000000005,7857.995999999999,7857.995999999999,5216.155
NV,65+,32,1297.8100000000004,10069.545,10069.545,5451.628
NH,18-24,22,17826.755,11645.909,11645.909,0.0
NH,18-24,23,14617.427,8120.96,8120.96,0.0
NH,18-24,24,14780.246,9860.039,9860.039,3271.71
NH,18-24,25,11779.219,10019.154,10019.154,1034.027
NH,18-24,26,17153.069,4369.479,4369.479,4369.479
NH,18-24,27,15203.153,1208.51,1208.51,0.0
NH,18-24,28,13907.902,5232.555,5232.555,2745.338
NH,18-24,29,10435.249,6601.106,6601.106,4676.866
NH,18-24,30,12538.827,9012.547,9012.547,9012.547
NH,18-24,31,18731.852,16818.864,16818.864,12473.654
NH,18-24,32,21895.812,0.0,0.0,0.0
NH,25-39,22,21540.16,23101.983,23101.983,4603.691
NH,25-39,23,11618.046,21455.915,21455.915,11371.262
NH,25-39,24,15041.561000000002,20980.626,20980.626,9043.58
NH,25-39,25,13206.927,35973.712,35973.712,17658.8
NH,25-39,26,15372.327,20745.201,20745.201,12460.997
NH,25-39,27,19268.017,18250.463,18250.463,12377.844
NH,25-39,28,14046.119,19218.052,19218.052,5250.094
NH,25-39,29,13091.755,9306.772,9306.772,5727.055
NH,25-39,30,11064.427,24210.358,24210.358,15949.806
NH,25-39,31,16270.659000000001,10085.101999999999,10085.101999999999,7990.159
NH,25-39,32,22454.622000000003,22977.724000000002,22977.724000000002,15244.572
NH,40-54,22,7732.443000000001,13692.756000000001,13692.756000000001,6436.39
NH,40-54,23,2281.425,11222.573,11222.573,4459.075
NH,40-54,24,6498.589,12527.204,12527.204,4779.366
NH,40-54,25,4420.435,8013.280000000001,8013.280000000001,4168.42
NH,40-54,26,3598.668,10074.599,10074.599,3017.412
NH,40-54,27,9594.215,12216.396,12216.396,5933.727
NH,40-54,28,7254.204000000001,9636.677,9636.677,4643.345
NH,40-54,29,3864.4269999999997,6836.1630000000005,6836.1630000000005,4525.523
NH,40-54,30,7045.268,5335.454,5335.454,3201.952
NH,40-54,31,4591.126,15502.687,15502.687,4645.775
NH,40-54,32,6014.094,10364.03,10364.03,6959.907
NH,55-64,22,4415.678,6946.263999999999,6946.263999999999,2522.997
NH,55-64,23,4319.956,5509.028,5509.028,934.263
NH,55-64,24,3485.338,8108.022,8108.022,3689.893
NH,55-64,25,3898.276,19112.431,19112.431,4187.599
NH,55-64,26,11006.37,7754.928,7754.928,3401.521
NH,55-64,27,362.9720000000002,6095.433999999999,6095.433999999999,3147.609
NH,55-64,28,3365.592,3723.512,3723.512,2373.992
NH,55-64,29,2198.61,4644.664,4644.664,2353.245
NH,55-64,30,3214.9719999999998,7999.184,7999.184,7066.576
NH,55-64,31,3668.839,6225.507,6225.507,3469.014
NH,55-64,32,2586.438,6567.879,6567.879,1909.762
NH,65+,22,576.4090000000001,7044.205,7044.205,2978.657
NH,65+,23,-291.4580000000001,4824.832,4824.832,2622.709
NH,65+,24,1624.1459999999997,6111.446,6111.446,5199.908
NH,65+,25,4858.231,3134.629,3134.629,1136.622
NH,65+,26,2009.6070000000002,6048.635,6048.635,1406.377
NH,65+,27,2880.3540000000003,3793.975,3793.975,1765.433
NH,65+,28,1402.7079999999999,7393.754,7393.754,2932.509
NH,65+,29,1708.7720000000002,2926.2690000000002,2926.2690000000002,1227.898
NH,65+,30,5346.533,1112.65,1112.65,566.119
NH,65+,31,2013.84,7754.595,7754.595,5933.256
NH,65+,32,3537.705,7903.844999999999,7903.844999999999,6060.901
NJ,18-24,22,53317.51699999999,45408.597,45408.597,12094.485
NJ,18-24,23,59701.878,27340.212,27340.212,8113.878
NJ,18-24,24,74292.884,54415.755000000005,54415.755000000005,12051.338
NJ,18-24,25,55087.029,34598.452000000005,34598.452000000005,4209.034
NJ,18-24,26,63990.202,58763.35,58763.35,24730.771
NJ,18-24,27,50130.825,39484.479,39484.479,8957.224
NJ,18-24,28,62625.373999999996,32409.983999999997,32409.983999999997,14618.741
NJ,18-24,29,86878.703,11735.349,11735.349,0.0
NJ,18-24,30,58303.937999999995,43077.154,43077.154,21325.792
NJ,18-24,31,67327.973,0.0,0.0,0.0
NJ,18-24,32,79959.754,12599.632,12599.632,0.0
NJ,25-39,22,80673.22899999999,98275.518,98275.518,42797.136
NJ,25-39,23,61009.579,87233.888,87233.888,45829.89
NJ,25-39,24,63926.753000000004,54946.515,54946.515,24166.292
NJ,25-39,25,64671.98499999999,80600.61499999999,80600.61499999999,48678.488
NJ,25-39,26,77290.29199999999,54386.551,54386.551,19943.148
NJ,25-39,27,96184.20000000001,60737.553,60737.553,26161.23
NJ,25-39,28,83687.493,83518.729,83518.729,58682.796
NJ,25-39,29,84030.775,39229.327999999994,39229.327999999994,13754.086
NJ,25-39,30,88256.421,72235.692,72235.692,29755.308
NJ,25-39,31,52643.462,34426.117,34426.117,9669.213
NJ,25-39,32,112160.359,51383.091,51383.091,32928.018
NJ,40-54,22,88499.075,132377.65899999999,132377.65899999999,65792.799
NJ,40-54,23,50497.764,57795.676999999996,57795.676999999996,25802.816
NJ,40-54,24,77585.524,90266.982,90266.982,31268.144
NJ,40-54,25,60507.698,57512.191999999995,57512.191999999995,25209.377
NJ,40-54,26,68282.62299999999,82907.489,82907.489,44347.591
NJ,40-54,27,83629.16200000001,89366.938,89366.938,33750.583
NJ,40-54,28,77745.125,54132.861,54132.861,35959.221
NJ,40-54,29,72044.024,76135.37,76135.37,45684.539
NJ,40-54,30,97461.501,48287.956,48287.956,29212.584
NJ,40-54,31,90548.79100000001,64653.309,64653.309,53158.624
NJ,40-54,32,88691.194,66230.109,66230.109,46569.542
NJ,55-64,22,54963.331000000006,41459.036,41459.036,15125.514
NJ,55-64,23,49791.173,40598.557,40598.557,14049.824
NJ,55-64,24,25177.935,43148.482,43148.482,15350.652
NJ,55-64,25,39310.549,50091.926,50091.926,12936.422
NJ,55-64,26,51184.646,54469.399000000005,54469.399000000005,21763.254
NJ,55-64,27,49183.749,30298.386,30298.386,18238.038
NJ,55-64,28,25754.319,26727.715,26727.715,14700.289
NJ,55-64,29,35442.270000000004,30837.332000000002,30837.332000000002,15184.403
NJ,55-64,30,52656.011999999995,61842.765,61842.765,30107.591
NJ,55-64,31,72791.103,25055.504,25055.504,17321.262
NJ,55-64,32,50548.699,43661.4,43661.4,35258.875
NJ,65+,22,38226.195,26991.392999999996,26991.392999999996,6231.383
NJ,65+,23,6156.030999999999,18182.636,18182.636,6149.539
NJ,65+,24,40798.976,15157.268,15157.268,5823.477
NJ,65+,25,-1765.6060000000007,30539.129,30539.129,17455.447
NJ,65+,26,-631.7950000000001,33324.389,33324.389,28104.88
NJ,65+,27,6755.8550000000005,33073.189,33073.189,15267.045
NJ,65+,28,39900.994999999995,28143.465,28143.465,14085.565
NJ,65+,29,6724.793,17471.996,17471.996,9545.941
NJ,65+,30,5922.489000000001,22700.135,22700.135,5107.231
NJ,65+,31,33581.806000000004,14937.608,14937.608,12525.516
NJ,65+,32,47247.203,14287.866000000002,14287.866000000002,11500.745
NM,18-24,22,17915.203,6499.941000000001,6499.941000000001,1132.618
NM,18-24,23,21470.148,14407.182,14407.182,11141.181
NM,18-24,24,21128.257,14227.174,14227.174,0.0
NM,18-24,25,23186.112,7599.572,7599.572,5529.75
NM,18-24,26,18595.968,18146.351000000002,18146.351000000002,8415.824
NM,18-24,27,18963.499,13709.46,13709.46,6172.132
NM,18-24,28,20068.505,11467.273,11467.273,10076.372
NM,18-24,29,24690.542,11557.901,11557.901,1887.983
NM,18-24,30,19583.869,18468.446,18468.446,8978.482
NM,18-24,31,27502.587,22363.424,22363.424,5373.551
NM,18-24,32,23996.999,0.0,0.0,0.0
NM,25-39,22,19152.245,26991.777000000002,26991.777000000002,16081.501
NM,25-39,23,26025.47,18999.102,18999.102,7630.949
NM,25-39,24,25029.64,24053.913,24053.913,4631.834
NM,25-39,25,30651.868,22541.088,22541.088,7643.809
NM,25-39,26,23127.327,21417.461,21417.461,11198.633
NM,25-39,27,26391.62,21662.84,21662.84,10673.267
NM,25-39,28,19853.056,13244.203,13244.203,7830.659
NM,25-39,29,23926.57,13508.176,13508.176,9130.577
NM,25-39,30,18410.522,20226.689,20226.689,9691.745
NM,25-39,31,27451.783,13812.938999999998,13812.938999999998,9365.141
NM,25-39,32,23900.957,12236.287,12236.287,9496.524
NM,40-54,22,14161.526,17977.976000000002,17977.976000000002,7255.34
NM,40-54,23,19318.518,18347.712,18347.712,9386.931
NM,40-54,24,19158.789,15003.327,15003.327,9137.112
NM,40-54,25,18586.086,13596.892,13596.892,9999.805
NM,40-54,26,14245.965,11855.528999999999,11855.528999999999,6791.846
NM,40-54,27,20018.993000000002,18405.685999999998,18405.685999999998,4303.065
NM,40-54,28,17450.324,12126.451000000001,12126.451000000001,7405.241
NM,40-54,29,9417.485,4767.327,4767.327,2394.556
NM,40-54,30,4952.091,15405.48,15405.48,11753.38
NM,40-54,31,17137.625999999997,14027.652,14027.652,10078.578
NM,40-54,32,13306.708000000002,8951.272,8951.272,3933.543
NM,55-64,22,6422.35,7968.888,7968.888,4405.187
NM,55-64,23,7511.661,8932.336,8932.336,4982.056
NM,55-64,24,2886.653,6912.443,6912.443,3073.628
NM,55-64,25,11735.663,13311.874,13311.874,3225.099
NM,55-64,26,11191.721,18457.274,18457.274,14509.183
NM,55-64,27,7246.24,6499.028,6499.028,2585.437
NM,55-64,28,8746.575,9110.322,9110.322,6450.071
NM,55-64,29,6465.302,6184.295,6184.295,4497.71
NM,55-64,30,9823.779999999999,7020.437,7020.437,3606.588
NM,55-64,31,2810.879,5222.532,5222.532,1161.806
NM,55-64,32,2716.0700000000006,4173.34,4173.34,4173.34
NM,65+,22,6264.417999999999,13195.893,13195.893,5736.293
NM,65+,23,3988.9640000000004,9022.387999999999,9022.387999999999,3323.772
NM,65+,24,3566.522,6970.237999999999,6970.237999999999,2400.328
NM,65+,25,10202.273000000001,6442.549999999999,6442.549999999999,1258.775
NM,65+,26,3274.6449999999995,12397.484,12397.484,7659.921
NM,65+,27,2330.545,4847.692,4847.692,2106.537
NM,65+,28,8826.623,16863.153,16863.153,11091.32
NM,65+,29,1848.098,7037.615,7037.615,1263.57
NM,65+,30,-727.8209999999999,8980.321,8980.321,1064.774
NM,65+,31,3611.763,4640.901,4640.901,4406.672
NM,65+,32,5964.538,4865.019,4865.019,1849.264
NY,18-24,22,154191.785,227737.24099999998,227737.24099999998,108240.343
NY,18-24,23,187594.62,161400.24300000002,161400.24300000002,82225.098
NY,18-24,24,167461.122,37043.273,37043.273,37043.273
NY,18-24,25,174942.593,67896.58600000001,67896.58600000001,30302.339
NY,18-24,26,178847.577,82106.73,82106.73,0.0
NY,18-24,27,145290.523,188901.56699999998,188901.56699999998,92758.768
NY,18-24,28,216152.365,22017.266,22017.266,1936.692
NY,18-24,29,67559.131,0.0,0.0,0.0
NY,18-24,30,182102.481,136765.49599999998,136765.49599999998,70418.919
NY,18-24,31,178717.247,48683.210999999996,48683.210999999996,21371.556
NY,18-24,32,179600.77,97955.06,97955.06,60552.151
NY,25-39,22,213188.29100000003,213815.508,213815.508,107655.74
NY,25-39,23,206048.848,153570.561,153570.561,59787.656
NY,25-39,24,212114.146,206089.15,206089.15,52218.695
NY,25-39,25,204877.562,210593.64299999998,210593.64299999998,96038.598
NY,25-39,26,194815.302,304682.66599999997,304682.66599999997,176080.588
NY,25-39,27,224057.144,199320.696,199320.696,86439.192
NY,25-39,28,191757.44300000003,162520.999,162520.999,63921.762
NY,25-39,29,144409.723,181530.698,181530.698,92178.329
NY,25-39,30,221693.826,161410.14299999998,161410.14299999998,51018.97
NY,25-39,31,154924.474,170913.291,170913.291,112849.752
NY,25-39,32,178680.278,162391.63400000002,162391.63400000002,93511.32
NY,40-54,22,169729.31900000002,252455.702,252455.702,117192.985
NY,40-54,23,166938.777,197678.465,197678.465,123036.917
NY,40-54,24,154318.378,130997.323,130997.323,60844.119
NY,40-54,25,144627.25,135534.713,135534.713,76409.429
NY,40-54,26,134320.752,132725.453,132725.453,78303.19
NY,40-54,27,170681.365,124966.128,124966.128,53131.367
NY,40-54,28,140566.697,96212.08799999999,96212.08799999999,41785.632
NY,40-54,29,157805.174,102135.37400000001,102135.37400000001,49726.142
NY,40-54,30,181130.705,108180.929,108180.929,67761.714
NY,40-54,31,112870.35700000002,122047.392,122047.392,92591.895
NY,40-54,32,154338.475,174463.872,174463.872,76657.261
NY,55-64,22,81851.728,123246.431,123246.431,77483.082
NY,55-64,23,142383.23,128887.823,128887.823,50561.636
NY,55-64,24,115483.97,84006.319,84006.319,37512.754
