state,age_grp,wk,total_resp,mild_hes,hes,strong_hes
WA,55-64,29,934040.0,61007.0,61007.0,31974.0
WA,55-64,30,970743.0,121432.0,121432.0,56828.0
WA,55-64,31,968363.0,76351.0,76351.0,49745.0
WA,55-64,32,1018529.0,86864.0,86864.0,52091.0
WA,65+,22,1205728.0,101883.0,101883.0,41052.0
WA,65+,23,1228468.0,59930.0,59930.0,29822.0
WA,65+,24,1228016.0,94988.0,94988.0,27774.0
WA,65+,25,1202872.0,124367.0,124367.0,62918.0
WA,65+,26,1229071.0,76361.0,76361.0,52879.0
WA,65+,27,1237842.0,77365.0,77365.0,39379.0
WA,65+,28,1226991.0,44105.0,44105.0,26391.0
WA,65+,29,1235238.0,50994.0,50994.0,45350.0
WA,65+,30,1228682.0,40907.0,40907.0,20921.0
WA,65+,31,1244746.0,74416.0,74416.0,52892.0
WA,65+,32,1189854.0,42184.0,42184.0,30591.0
WV,18-24,22,125041.0,73353.0,73353.0,24902.0
WV,18-24,23,106583.0,23824.0,23824.0,0.0
WV,18-24,24,62514.0,12083.0,12083.0,0.0
WV,18-24,25,81503.0,25425.0,25425.0,24435.0
WV,18-24,26,117134.0,27535.0,27535.0,12484.0
WV,18-24,27,106018.0,22243.0,22243.0,7539.0
WV,18-24,28,69644.0,1770.0,1770.0,1770.0
WV,18-24,29,62398.0,26709.0,26709.0,18490.0
WV,18-24,30,70362.0,26474.0,26474.0,9513.0
WV,18-24,31,124392.0,3751.0,3751.0,3751.0
WV,18-24,32,86145.0,9613.0,9613.0,9613.0
WV,25-39,22,307764.0,115053.0,115053.0,58436.0
WV,25-39,23,335611.0,149295.0,149295.0,61104.0
WV,25-39,24,322098.0,135168.0,135168.0,53684.0
WV,25-39,25,347291.0,99902.0,99902.0,50994.0
WV,25-39,26,314594.0,96234.0,96234.0,44528.0
WV,25-39,27,321118.0,50724.0,50724.0,23535.0
WV,25-39,28,347012.0,76212.0,76212.0,47245.0
WV,25-39,29,351910.0,96893.0,96893.0,82425.0
WV,25-39,30,315949.0,85324.0,85324.0,33188.0
WV,25-39,31,266358.0,45225.0,45225.0,33388.0
WV,25-39,32,345327.0,111651.0,111651.0,66648.0
WV,40-54,22,327002.0,118604.0,118604.0,35891.0
WV,40-54,23,323391.0,95308.0,95308.0,45837.0
WV,40-54,24,373606.0,103798.0,103798.0,63620.0
WV,40-54,25,333732.0,87579.0,87579.0,45725.0
WV,40-54,26,330909.0,103219.0,103219.0,55332.0
WV,40-54,27,331248.0,80250.0,80250.0,29609.0
WV,40-54,28,345868.0,64283.0,64283.0,25011.0
WV,40-54,29,341054.0,74977.0,74977.0,46459.0
WV,40-54,30,368262.0,52658.0,52658.0,34654.0
WV,40-54,31,358213.0,48329.0,48329.0,36652.0
WV,40-54,32,331911.0,78410.0,78410.0,59051.0
WV,55-64,22,248536.0,33649.0,33649.0,14323.0
WV,55-64,23,242474.0,46309.0,46309.0,26388.0
WV,55-64,24,245633.0,52646.0,52646.0,26808.0
WV,55-64,25,248235.0,38570.0,38570.0,18955.0
WV,55-64,26,249223.0,20698.0,20698.0,11922.0
WV,55-64,27,253339.0,39010.0,39010.0,25683.0
WV,55-64,28,251040.0,40881.0,40881.0,28284.0
WV,55-64,29,241479.0,29967.0,29967.0,22150.0
WV,55-64,30,245748.0,27896.0,27896.0,17344.0
WV,55-64,31,256679.0,26505.0,26505.0,19051.0
WV,55-64,32,243012.0,29936.0,29936.0,21226.0
WV,65+,22,361809.0,24154.0,24154.0,7981.0
WV,65+,23,367141.0,42465.0,42465.0,23085.0
WV,65+,24,366515.0,21074.0,21074.0,4733.0
WV,65+,25,365260.0,50513.0,50513.0,22027.0
WV,65+,26,359557.0,36984.0,36984.0,21570.0
WV,65+,27,354457.0,30587.0,30587.0,4425.0
WV,65+,28,362216.0,9958.0,9958.0,5179.0
WV,65+,29,378200.0,22841.0,22841.0,21076.0
WV,65+,30,362544.0,37974.0,37974.0,36311.0
WV,65+,31,363791.0,13991.0,13991.0,12943.0
WV,65+,32,366820.0,17568.0,17568.0,13468.0
WI,18-24,22,427347.0,87163.0,87163.0,59735.0
WI,18-24,23,230809.0,25337.0,25337.0,23761.0
WI,18-24,24,442445.0,98934.0,98934.0,53717.0
WI,18-24,25,457469.0,166156.0,166156.0,139308.0
WI,18-24,26,402818.0,52151.0,52151.0,24723.0
WI,18-24,27,459325.0,59793.0,59793.0,15719.0
WI,18-24,28,417888.0,30505.0,30505.0,9553.0
WI,18-24,29,498361.0,84866.0,84866.0,66775.0
WI,18-24,30,364775.0,35053.0,35053.0,14179.0
WI,18-24,31,371245.0,130404.0,130404.0,65514.0
WI,18-24,32,407265.0,30836.0,30836.0,13300.0
WI,25-39,22,1022463.0,408192.0,408192.0,270767.0
WI,25-39,23,1158971.0,229629.0,229629.0,155329.0
WI,25-39,24,1060174.0,343668.0,343668.0,182210.0
WI,25-39,25,1062534.0,325320.0,325320.0,144845.0
WI,25-39,26,1081381.0,327972.0,327972.0,174411.0
WI,25-39,27,1039180.0,293124.0,293124.0,97143.0
WI,25-39,28,1072179.0,182430.0,182430.0,133901.0
WI,25-39,29,1057126.0,215778.0,215778.0,150512.0
WI,25-39,30,1099967.0,164273.0,164273.0,87310.0
WI,25-39,31,1096737.0,197235.0,197235.0,123198.0
WI,25-39,32,1125129.0,193561.0,193561.0,110160.0
WI,40-54,22,1020314.0,189149.0,189149.0,89106.0
WI,40-54,23,1082625.0,254162.0,254162.0,120652.0
WI,40-54,24,1062198.0,241742.0,241742.0,131581.0
WI,40-54,25,1047861.0,305919.0,305919.0,112770.0
WI,40-54,26,1095273.0,299252.0,299252.0,218449.0
WI,40-54,27,1092712.0,288622.0,288622.0,177034.0
WI,40-54,28,1071632.0,131839.0,131839.0,111572.0
WI,40-54,29,1026892.0,173919.0,173919.0,123963.0
WI,40-54,30,1088784.0,168211.0,168211.0,124712.0
WI,40-54,31,1051855.0,195379.0,195379.0,120147.0
WI,40-54,32,1028107.0,208230.0,208230.0,169972.0
WI,55-64,22,879382.0,171958.0,171958.0,75223.0
WI,55-64,23,929288.0,135053.0,135053.0,41909.0
WI,55-64,24,815355.0,125379.0,125379.0,21867.0
WI,55-64,25,844794.0,194514.0,194514.0,57346.0
WI,55-64,26,806355.0,90761.0,90761.0,53282.0
WI,55-64,27,809584.0,162351.0,162351.0,99965.0
WI,55-64,28,820997.0,78051.0,78051.0,45221.0
WI,55-64,29,780952.0,100221.0,100221.0,88454.0
WI,55-64,30,823186.0,78803.0,78803.0,22194.0
WI,55-64,31,860715.0,131810.0,131810.0,74950.0
WI,55-64,32,805440.0,103645.0,103645.0,78078.0
WI,65+,22,1036564.0,100818.0,100818.0,45156.0
WI,65+,23,1031858.0,95258.0,95258.0,44744.0
WI,65+,24,1032331.0,93879.0,93879.0,52710.0
WI,65+,25,1015579.0,105454.0,105454.0,56808.0
WI,65+,26,1024070.0,43280.0,43280.0,17308.0
WI,65+,27,1008073.0,47540.0,47540.0,21264.0
WI,65+,28,1053043.0,23606.0,23606.0,19932.0
WI,65+,29,1061167.0,22757.0,22757.0,17890.0
WI,65+,30,1044110.0,67129.0,67129.0,34812.0
WI,65+,31,1058663.0,33770.0,33770.0,26524.0
WI,65+,32,1057354.0,95791.0,95791.0,76814.0
WY,18-24,22,23484.0,10747.0,10747.0,1555.0
WY,18-24,23,63665.0,17851.0,17851.0,12940.0
WY,18-24,24,30082.0,7296.0,7296.0,0.0
WY,18-24,25,29135.0,6870.0,6870.0,364.0
WY,18-24,26,36318.0,13471.0,13471.0,10367.0
WY,18-24,27,34820.0,17071.0,17071.0,7820.0
WY,18-24,28,19092.0,8534.0,8534.0,6089.0
WY,18-24,29,19265.0,2789.0,2789.0,2789.0
WY,18-24,30,63876.0,17374.0,17374.0,6005.0
WY,18-24,31,28371.0,5313.0,5313.0,3955.0
WY,18-24,32,34114.0,6434.0,6434.0,3395.0
WY,25-39,22,110336.0,55617.0,55617.0,19339.0
WY,25-39,23,91407.0,37963.0,37963.0,20971.0
WY,25-39,24,106045.0,40216.0,40216.0,18485.0
WY,25-39,25,120670.0,69867.0,69867.0,55280.0
WY,25-39,26,115300.0,46338.0,46338.0,23575.0
WY,25-39,27,104536.0,45382.0,45382.0,18366.0
WY,25-39,28,113054.0,48781.0,48781.0,26331.0
WY,25-39,29,128440.0,44252.0,44252.0,23527.0
WY,25-39,30,82622.0,23424.0,23424.0,19349.0
WY,25-39,31,105985.0,35756.0,35756.0,27016.0
WY,25-39,32,87979.0,35757.0,35757.0,28741.0
WY,40-54,22,116864.0,34733.0,34733.0,20767.0
WY,40-54,23,100156.0,37966.0,37966.0,19451.0
WY,40-54,24,118944.0,54997.0,54997.0,33632.0
WY,40-54,25,106973.0,30244.0,30244.0,17578.0
WY,40-54,26,98224.0,39645.0,39645.0,20222.0
WY,40-54,27,110980.0,38482.0,38482.0,21408.0
WY,40-54,28,121964.0,35829.0,35829.0,25062.0
WY,40-54,29,116803.0,43778.0,43778.0,27018.0
WY,40-54,30,105436.0,31355.0,31355.0,17069.0
WY,40-54,31,122860.0,30376.0,30376.0,23049.0
WY,40-54,32,126251.0,36036.0,36036.0,23852.0
WY,55-64,22,76258.0,17867.0,17867.0,7416.0
WY,55-64,23,76875.0,22771.0,22771.0,8406.0
WY,55-64,24,74980.0,27338.0,27338.0,16965.0
WY,55-64,25,74446.0,40671.0,40671.0,17797.0
WY,55-64,26,78306.0,24647.0,24647.0,17129.0
WY,55-64,27,80149.0,27274.0,27274.0,16646.0
WY,55-64,28,78170.0,9092.0,9092.0,5481.0
WY,55-64,29,66060.0,15808.0,15808.0,10246.0
WY,55-64,30,77808.0,14823.0,14823.0,8546.0
WY,55-64,31,74711.0,16270.0,16270.0,8846.0
WY,55-64,32,81329.0,8105.0,8105.0,5077.0
WY,65+,22,99795.0,12596.0,12596.0,4651.0
WY,65+,23,99070.0,14703.0,14703.0,4255.0
WY,65+,24,93050.0,12172.0,12172.0,6097.0
WY,65+,25,99088.0,15150.0,15150.0,8871.0
WY,65+,26,105253.0,21580.0,21580.0,9917.0
WY,65+,27,102137.0,15536.0,15536.0,7978.0
WY,65+,28,103813.0,11428.0,11428.0,8698.0
WY,65+,29,105982.0,14031.0,14031.0,11359.0
WY,65+,30,100721.0,15579.0,15579.0,12842.0
WY,65+,31,104851.0,9393.0,9393.0,7566.0
WY,65+,32,105670.0,22080.0,22080.0,15854.0
